"","cell1","cell2","cell3","cell4","cell5","cell6","cell7","cell8","cell9","cell10","cell11","cell12","cell13","cell14","cell15","cell16","cell17","cell18","cell19","cell20","cell21","cell22","cell23","cell24","cell25","cell26","cell27","cell28","cell29","cell30","cell31","cell32","cell33","cell34","cell35","cell36","cell37","cell38","cell39","cell40","cell41","cell42","cell43","cell44","cell45","cell46","cell47","cell48","cell49","cell50","cell51","cell52","cell53","cell54","cell55","cell56","cell57","cell58","cell59","cell60","cell61","cell62","cell63","cell64","cell65","cell66","cell67","cell68","cell69","cell70","cell71","cell72","cell73","cell74","cell75","cell76","cell77","cell78","cell79","cell80","cell81","cell82","cell83","cell84","cell85","cell86","cell87","cell88","cell89","cell90","cell91","cell92","cell93","cell94","cell95","cell96","cell97","cell98","cell99","cell100","cell101","cell102","cell103","cell104","cell105","cell106","cell107","cell108","cell109","cell110","cell111","cell112","cell113","cell114","cell115","cell116","cell117","cell118","cell119","cell120","cell121","cell122","cell123","cell124","cell125","cell126","cell127","cell128","cell129","cell130","cell131","cell132","cell133","cell134","cell135","cell136","cell137","cell138","cell139","cell140","cell141","cell142","cell143","cell144","cell145","cell146","cell147","cell148","cell149","cell150","cell151","cell152","cell153","cell154","cell155","cell156","cell157","cell158","cell159","cell160","cell161","cell162","cell163","cell164","cell165","cell166","cell167","cell168","cell169","cell170","cell171","cell172","cell173","cell174","cell175","cell176","cell177","cell178","cell179","cell180","cell181","cell182","cell183","cell184","cell185","cell186","cell187","cell188","cell189","cell190","cell191","cell192","cell193","cell194","cell195","cell196","cell197","cell198","cell199","cell200","cell201","cell202","cell203","cell204","cell205","cell206","cell207","cell208","cell209","cell210","cell211","cell212","cell213","cell214","cell215","cell216","cell217","cell218","cell219","cell220","cell221","cell222","cell223","cell224","cell225","cell226","cell227","cell228","cell229","cell230","cell231","cell232","cell233","cell234","cell235","cell236","cell237","cell238","cell239","cell240","cell241","cell242","cell243","cell244","cell245","cell246","cell247","cell248","cell249","cell250","cell251","cell252","cell253","cell254","cell255","cell256","cell257","cell258","cell259","cell260","cell261","cell262","cell263","cell264","cell265","cell266","cell267","cell268","cell269","cell270","cell271","cell272","cell273","cell274","cell275","cell276","cell277","cell278","cell279","cell280","cell281","cell282","cell283","cell284","cell285","cell286","cell287","cell288","cell289","cell290","cell291","cell292","cell293","cell294","cell295","cell296","cell297","cell298","cell299","cell300","cell301","cell302","cell303","cell304","cell305","cell306","cell307","cell308","cell309","cell310","cell311","cell312","cell313","cell314","cell315","cell316","cell317","cell318","cell319","cell320","cell321","cell322","cell323","cell324","cell325","cell326","cell327","cell328","cell329","cell330","cell331","cell332","cell333","cell334","cell335","cell336","cell337","cell338","cell339","cell340","cell341","cell342","cell343","cell344","cell345","cell346","cell347","cell348","cell349","cell350","cell351","cell352","cell353","cell354","cell355","cell356","cell357","cell358","cell359","cell360","cell361","cell362","cell363","cell364","cell365","cell366","cell367","cell368","cell369","cell370","cell371","cell372","cell373","cell374","cell375","cell376","cell377","cell378","cell379","cell380","cell381","cell382","cell383","cell384","cell385","cell386","cell387","cell388","cell389","cell390","cell391","cell392","cell393","cell394","cell395","cell396","cell397","cell398","cell399","cell400","cell401","cell402","cell403","cell404","cell405","cell406","cell407","cell408","cell409","cell410","cell411","cell412","cell413","cell414","cell415","cell416","cell417","cell418","cell419","cell420","cell421","cell422","cell423","cell424","cell425","cell426","cell427","cell428","cell429","cell430","cell431","cell432","cell433","cell434","cell435","cell436","cell437","cell438","cell439","cell440","cell441","cell442","cell443","cell444","cell445","cell446","cell447","cell448","cell449","cell450","cell451","cell452","cell453","cell454"
"right_M4_TF1",231,0,11576,0,0,0,0,0,16544,10707,0,0,16639,0,0,0,130,0,21498,0,0,0,0,0,0,11759,0,0,15803,0,7081,0,0,13176,0,0,0,0,0,0,0,0,0,89,0,16861,19128,0,0,0,0,117,110,73,0,0,0,9667,13304,0,0,21100,18120,20191,32,0,0,0,24790,156,6766,7556,0,0,0,24315,0,167,5280,0,0,0,0,27,1107,0,0,0,172,112,0,0,189,36,0,0,0,0,0,20977,480,0,0,0,0,2365,0,3290,0,0,0,10290,0,0,0,0,0,15533,0,11845,0,0,0,0,0,22574,0,0,14141,579,0,0,0,14813,389,0,0,0,21031,0,0,0,4442,22471,0,0,0,11630,0,0,24666,39,0,19593,0,0,16058,0,0,21836,0,0,0,0,60,2207,0,0,0,835,22616,0,27,212,0,0,0,0,0,0,0,0,59,18334,0,0,14421,71,0,23697,0,0,0,0,0,0,20656,0,15197,0,0,0,14892,0,0,0,37,2451,0,0,354,0,0,11571,0,78,0,7686,0,0,0,0,88,0,0,0,0,0,0,0,0,0,714,0,189,0,0,0,0,0,0,403,0,42,0,11420,0,15407,35,22858,0,0,24,130,18611,0,230,0,0,0,25293,0,0,0,17238,0,18933,0,19904,0,0,0,0,0,8822,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,270,4544,0,0,0,0,0,0,0,33,0,1395,646,147,0,0,9229,0,0,1103,0,2072,0,23883,0,120,0,1910,17179,0,0,0,0,0,0,0,15782,0,113,936,0,0,0,0,0,0,0,0,20444,0,0,15112,0,0,0,0,31,0,0,96,0,0,3278,24867,0,0,17844,0,0,0,80,0,0,0,23358,0,0,0,0,0,23230,0,13859,0,0,0,0,23755,17229,0,0,0,8169,562,0,0,22943,0,0,24291,0,38,0,18996,0,17124,0,22668,0,0,0,0,0,15625,0,0,70,0,20628,0,37,0,0,13553,0,244,19465,26084,4692,0,0,0,0,0,20147,0,0,0,0,0,94,0,0,0,14978,21643,0,0,0,0,0,0,0,3222,334,0,0,0,0,0,0,0
"right_M5_TF1",0,0,34330,0,613,0,0,0,907,25926,0,0,19544,0,0,0,0,0,28197,0,0,0,0,0,0,477,0,0,29834,0,25977,0,0,27233,0,0,0,0,0,0,0,1916,0,8383,0,31655,30326,0,0,0,0,13191,12668,0,0,0,0,34417,36059,0,0,19846,261,7211,619,0,0,0,27353,17742,38194,28357,0,0,0,15755,0,34,0,0,0,0,0,6797,24945,0,124,0,24968,11228,0,0,0,3966,0,88,0,0,0,20352,20680,0,0,0,0,32,0,21693,0,0,0,72,0,0,2953,0,0,1075,0,120,0,0,0,0,36,25327,0,0,30767,0,0,0,0,29263,29356,0,0,0,22224,0,0,0,31783,15195,0,0,1369,884,0,0,4050,0,0,24161,0,0,13878,0,0,11720,0,0,0,0,6482,19083,0,0,0,0,18416,0,4642,26182,41,0,0,0,0,0,0,0,0,18034,0,0,1263,4034,0,21048,0,0,0,865,0,1327,243,0,30434,0,0,0,103,66,0,0,1337,31349,0,0,0,0,0,31433,0,3221,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,12058,0,0,0,0,0,0,20660,0,11483,0,300,0,1764,1560,32260,0,0,66,13994,21562,70,23634,0,0,0,31209,0,0,0,21081,0,34766,274,21181,0,224,0,0,0,21670,0,0,0,27,0,0,0,0,234,0,0,20664,0,0,0,0,0,0,35,0,0,36,0,0,0,0,64,0,28742,19271,0,0,0,31200,0,0,0,0,32030,0,26121,0,0,0,21791,8646,0,0,0,0,0,0,0,1913,0,12568,0,0,0,0,0,0,0,0,0,19520,0,0,13106,0,0,0,0,0,0,0,12701,0,0,33135,27091,0,0,9548,183,0,0,5360,0,0,0,14117,0,0,0,0,0,32519,0,96,0,0,0,0,29487,15297,0,0,0,0,0,0,0,163,0,0,26897,0,0,0,28350,0,21041,0,167,0,0,0,0,0,37229,0,0,9112,0,18931,0,64,0,0,34864,29,15766,1145,22152,20374,0,0,0,0,0,37465,0,0,0,0,0,12570,0,0,0,25789,15005,0,0,0,0,0,0,0,33255,18489,0,0,0,0,0,0,0
"right_M5_TF2",0,0,28529,0,326,0,0,0,856,35772,0,0,14669,0,0,0,0,0,21937,0,0,0,0,0,0,62,0,0,21421,0,28441,0,0,23894,0,0,0,0,0,0,0,1897,0,3589,0,22154,20373,0,0,0,0,14281,14702,0,0,0,0,23203,19823,0,0,16354,992,3043,153,0,0,0,19720,8939,28801,27355,0,0,0,13299,0,0,0,0,0,0,0,3396,20152,0,35,0,8655,4844,0,0,0,717,0,85,0,0,0,14134,12679,0,0,0,0,0,0,18325,0,0,0,70,0,42,3109,0,0,494,0,64,0,0,0,0,0,24522,0,0,15272,0,0,0,0,15402,17053,0,0,0,19101,0,0,0,27513,3910,0,58,359,1431,0,0,4963,0,0,16471,0,0,11170,0,0,9961,0,0,0,0,613,16079,0,0,0,0,18040,0,4136,12892,32,0,0,0,0,0,0,0,0,12262,0,0,4483,1297,0,11201,0,0,0,802,0,395,169,0,27625,0,0,0,464,0,0,0,348,26351,0,0,0,0,0,28076,0,1630,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,30,0,2145,0,0,0,0,0,0,12331,0,9061,0,502,0,2712,385,23352,0,0,75,11977,12551,0,20675,0,0,0,20046,0,0,0,26875,0,18315,100,25813,0,83,0,0,0,25734,0,0,0,0,0,0,0,0,138,0,0,12998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,21410,21594,0,0,0,23338,0,0,37,0,21500,0,30916,0,0,0,26155,6822,0,0,0,0,0,0,0,988,0,1311,37,0,0,0,0,0,0,0,0,25903,0,0,15676,0,0,0,0,0,0,0,6389,0,27,18839,19779,0,0,2785,83,0,0,2773,0,0,0,4866,0,0,0,30,0,22998,0,57,0,0,0,36,27641,19434,0,0,0,80,0,0,0,285,0,0,18798,0,0,0,23759,0,27266,0,285,0,0,0,0,0,20547,0,0,2368,0,19091,0,0,0,0,25005,0,7324,222,18854,23357,30,0,0,42,0,25402,0,0,0,0,0,6399,0,0,0,21129,14298,0,0,0,0,74,0,0,18822,23891,0,0,0,0,0,0,0
"right_M5_TF3",0,0,15831,0,446,0,0,0,2268,11288,0,0,18895,0,0,0,0,0,19610,0,0,0,0,0,61,181,0,0,16437,0,14674,0,0,14308,0,0,0,0,0,0,0,282,0,5467,0,17346,20799,0,0,0,0,9018,4996,0,0,0,0,21688,16771,0,0,6535,793,3482,163,0,0,0,15892,5607,22206,21419,0,0,0,12962,0,26,0,0,0,0,0,843,9681,0,0,0,9229,1314,0,0,0,385,0,74,0,0,0,12277,12910,44,0,0,0,0,0,11740,0,0,0,0,0,68,501,0,0,682,0,165,0,0,0,0,0,19824,0,0,15156,0,0,0,0,17748,8398,0,0,0,12891,0,0,0,22027,7936,0,0,1291,183,0,0,4937,0,0,15706,0,0,7516,0,0,7128,0,0,0,0,802,12992,0,0,0,0,11710,0,702,2853,0,0,0,0,0,0,0,0,0,7267,0,0,579,481,0,7676,0,0,0,446,0,192,146,0,23750,0,0,0,201,33,0,0,991,12158,0,0,0,0,0,16754,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106,0,0,0,0,0,0,10170,0,3846,0,370,0,3170,548,12122,0,0,35,3863,18535,72,9787,0,0,0,19847,0,0,0,12981,0,18579,94,14746,0,37,0,0,0,14677,0,0,0,0,0,0,0,0,53,0,0,12973,0,0,0,0,0,0,34,0,45,0,0,0,0,0,30,0,16575,13550,0,0,0,11738,0,0,0,0,18534,0,14533,0,35,0,12584,8726,0,0,0,0,0,0,0,621,0,755,0,0,0,0,0,0,0,0,0,17446,0,0,11244,0,0,0,0,0,0,0,2655,0,0,13448,15921,0,0,6267,0,0,0,476,0,0,0,3227,0,0,0,0,0,13246,0,121,0,0,0,0,25617,1794,0,0,0,76,0,0,0,151,0,0,15594,0,0,0,10190,0,12806,0,181,0,0,0,0,0,11676,0,0,1319,0,8424,0,69,0,0,13619,0,6426,162,20645,17810,25,0,0,0,0,11884,0,0,0,0,0,2743,0,0,0,14613,8050,0,0,0,0,0,0,0,13659,9256,0,0,0,0,0,0,0
"B1_TF1",0,0,31428,30075,800,0,0,40203,600,25199,28134,0,22761,0,0,37982,0,25371,31026,0,27139,0,0,0,0,169,23168,0,32618,0,32805,1496,28120,24258,24561,21427,34,0,23083,0,0,5728,20930,16851,0,31150,39650,0,33180,0,0,31719,11672,0,0,5426,0,35222,24755,0,18352,24185,1315,3455,199,7422,7244,29526,24705,13195,30720,32815,17874,0,0,17536,0,30,0,26406,30271,0,27417,8424,29118,28317,37,8450,23740,9117,23297,29248,0,1324,37878,162,54,0,28183,31976,25992,34,0,27846,0,0,0,28911,0,22734,44,144,86,99,3044,18984,149,1982,0,190,9471,7353,0,29221,0,25746,0,8703,24601,0,0,538,18048,31463,23366,24280,0,0,29511,24322,30594,0,25627,13664,30397,0,1838,1369,18082,7446,5565,0,562,25697,8503,0,17255,0,29782,14984,0,0,8474,37639,3766,20281,31511,0,24392,0,23596,28241,1478,23401,131,0,7443,22322,7378,0,7326,35481,0,12125,25881,198,1937,6189,31382,16781,0,27346,28119,160,17492,486,101,29035,30985,0,25390,0,944,0,22508,23556,2770,32424,27,2187,0,0,7362,33760,0,3975,26672,31,68,38579,18058,7556,0,33128,0,27469,0,24512,18611,18069,28172,7494,0,31810,8507,22799,0,26559,28390,0,143,26580,0,10087,0,231,0,431,325,31180,18700,24036,106,15500,36795,112,24388,37452,27971,0,29824,44185,0,0,33181,0,27559,137,32323,0,61,29017,0,9562,21380,0,0,31531,0,22600,0,31271,0,338,7476,0,26172,0,0,0,28517,20552,0,38,22401,0,0,21204,7373,27441,7381,684,0,30955,25928,0,27179,30938,25587,0,38708,0,28196,22698,0,31893,28986,52,0,38364,7624,23578,0,0,0,28190,30823,22807,7130,27715,5419,31,4494,19090,22409,0,18138,38752,0,21439,27370,24236,26628,13337,8734,0,17592,0,0,27383,36,13478,0,48,37491,25091,0,24277,15495,172,27816,34785,6347,0,0,0,18375,7436,0,25427,43,0,32577,27854,66,28557,8596,0,0,28507,19225,0,106,23957,0,38,44497,20362,821,0,0,27175,0,0,0,25603,0,33132,27344,865,7491,28011,0,0,0,33745,22624,21518,7599,36140,17084,0,118,21549,28238,30846,0,25157,2803,25973,35224,64,38890,26622,0,0,30619,43160,18060,29077,0,26317,13499,30158,43215,0,24767,22158,3470,9408,0,7532,0,7585,27672,37082,24848,36458,30624,34,0,26638,29588,32749
"B1_TF2",0,0,20543,7825,142,0,0,7394,1870,22567,18906,0,9379,0,0,15007,0,12954,15673,0,22443,0,0,0,33,180,10631,0,21206,0,18748,266,18497,20205,13207,20335,0,0,18242,0,0,237,18958,5849,0,20070,20869,0,12510,0,0,16061,11122,0,0,1179,0,21981,22456,0,14160,23361,892,3277,137,3760,3693,18958,17371,3279,25048,25735,7325,0,0,12190,0,0,0,9022,7759,0,16097,6642,16676,18515,40,11778,12216,3339,18575,18046,0,370,9537,0,0,0,11604,15741,17532,49,0,18433,0,43,0,17913,0,16768,0,39,36,30,1519,3774,374,1015,0,231,4999,3702,0,16328,0,24123,0,12041,23516,0,0,241,7302,17842,18589,10154,0,0,18345,10087,18484,0,20106,5451,18885,32,114,2645,15297,3753,2978,0,259,23028,11893,0,12495,0,15490,7884,0,0,12117,21755,2133,18584,7891,0,10180,35,15710,18952,1388,11098,0,0,3793,16832,3659,0,3815,26965,0,17487,21638,126,2685,383,7902,17528,0,12055,18726,867,14047,734,238,18114,16634,0,22387,0,915,135,17270,12191,2796,21164,0,1115,0,0,3690,17840,0,1173,17414,0,91,15120,7378,3822,0,12601,0,8272,0,10241,3722,7242,18558,3757,0,23211,5518,17060,0,12672,18870,0,193,16482,0,7315,0,2152,0,1940,652,17407,3749,18197,71,11706,19975,31,9401,18400,18375,0,27807,9765,0,0,16681,0,28348,172,22881,0,163,16297,0,4880,21678,0,0,7872,0,17204,0,8418,0,129,3711,0,17451,0,0,0,26169,9608,0,79,16854,0,0,20510,3790,15964,3736,131,0,27301,24582,0,12215,17050,22180,0,15509,0,19057,22319,0,26437,18123,0,0,27066,3912,12389,0,0,0,18853,17218,16896,409,16076,4514,0,1879,14647,13137,0,7385,15243,0,8393,21893,12490,9137,15024,12208,0,14123,0,0,18568,0,11344,0,0,20557,17654,0,10193,13471,54,8162,16445,301,0,0,0,12016,3744,0,9539,0,0,13538,15834,364,17719,12255,0,0,29025,17837,0,381,15112,65,0,19932,9592,553,0,0,19606,0,0,0,17341,0,16810,8412,605,3707,18611,0,0,0,20718,16537,20548,2845,24789,14838,0,0,20454,18840,25788,0,20580,254,19789,28115,32,15563,12807,0,0,31542,18578,7386,16097,0,12858,11384,16169,23098,0,12921,9804,767,4992,0,3955,0,3844,8400,20395,13092,6979,18647,0,0,8704,18479,8863
"B2_TF1",0,16054,30,216,14355,0,0,7279,0,0,2603,1029,0,0,0,3220,0,10867,0,0,6961,300,0,3457,21353,33,11010,961,0,16545,5403,0,4181,0,5150,2164,18260,5719,8339,0,0,11722,8021,21430,345,0,87,0,10919,0,0,8282,7040,593,0,0,0,1093,0,0,11513,0,0,0,15998,0,0,3000,0,9780,2327,1611,193,0,0,0,0,32,35,572,198,105,1065,10632,9181,4189,23816,63,12291,16229,8329,2201,0,13055,11822,22743,0,0,2108,0,8226,17759,0,4312,19882,127,0,8146,13351,1230,18547,0,0,19115,10570,158,0,0,0,0,107,0,0,3403,16594,0,0,72,288,45,0,0,201,0,8670,3682,0,0,0,3723,12360,3394,5283,0,8466,20398,17184,0,14336,0,0,2189,0,0,49,0,0,0,17874,0,0,0,73,11765,10531,6218,7618,16924,3610,31,0,4282,19985,10567,19083,0,0,1168,0,0,0,7529,276,0,9764,0,0,21402,7473,0,0,6318,4289,13477,545,13189,0,4586,122,21047,13898,9990,71,18161,733,859,20679,1167,21502,0,40,0,0,3324,0,14528,11251,111,14434,3352,172,0,6621,10862,16590,1418,0,3647,171,193,4190,0,42,4148,9272,728,0,8279,2546,0,0,13694,0,17787,0,0,0,0,14315,100,178,11917,19430,11724,0,14783,9222,9289,4348,0,0,9578,0,10837,0,0,215,21212,284,0,18371,3271,0,98,0,0,0,7856,17989,698,1008,2894,0,17562,0,11333,8251,0,0,14186,11590,5387,65,36,1217,12843,20236,2243,0,1042,0,15025,13585,774,8706,70,6213,4189,1777,13790,3187,33,2537,6493,5362,295,4513,268,0,1927,0,881,0,18201,0,2638,12416,1154,0,1001,8220,41,44,4104,262,21725,203,3330,0,7919,0,379,561,0,48,0,604,1031,207,8340,16689,20236,2158,17618,4552,0,18019,3702,45,12385,1415,16379,21727,749,0,0,0,0,2237,10105,22198,0,0,8319,0,8053,84,0,18841,29,0,0,0,2933,0,0,16257,5465,0,19960,0,0,0,75,0,0,13657,0,1406,0,0,4461,0,0,1025,0,13298,2108,16925,15684,0,18230,23874,2179,2603,2542,17370,6002,37,0,6299,19141,3328,8193,18697,0,99,7790,198,3413,0,8145,20180,4627,13136,0,0,0,0,98,762,0,13004,0,1409,4573,7370,15637,8858,14211,0,6303,2136,2855
"B2_TF2",70,37123,86,329,43714,0,0,47476,0,0,22001,1515,0,0,0,27146,3180,41441,0,0,32231,3930,0,8759,43584,0,29307,6007,0,23792,15291,0,26816,0,28873,17459,48454,19479,29523,0,0,40313,31930,34733,2720,0,661,0,31910,0,0,28107,28867,3236,0,0,0,6200,0,0,32520,0,0,0,42720,81,88,47243,0,30572,10521,3019,104,0,0,0,0,72,28,4696,324,3215,5813,37953,28628,26971,32398,166,33476,42601,30329,24159,114,42759,35908,38578,0,0,22864,0,25847,46938,0,27111,27436,34,0,19605,36677,6567,35691,31,0,43423,32165,326,0,28,0,0,220,83,0,15509,38837,0,0,177,1212,69,0,0,95,0,29318,26180,0,0,0,26164,38201,13554,13494,0,30957,39287,42965,0,39469,85,0,2669,0,62,158,0,0,0,33668,0,0,0,164,44780,37348,21010,33021,34849,26112,40,0,26917,30178,26027,39123,0,87,6609,96,0,90,42706,554,0,29490,0,0,40018,33107,28,0,29271,26677,43586,2606,41123,0,29365,422,32112,35622,28679,0,44882,2225,13852,35213,18926,44176,0,33,0,88,8953,0,37784,37577,69,44311,27370,102,99,16415,31967,39619,14436,0,26151,327,117,26811,93,80,35638,30082,2350,0,27387,22042,0,0,21705,0,37038,0,34,0,107,33948,98,318,33152,39489,26786,0,40225,30392,31881,26960,0,0,28428,0,27430,0,0,373,37243,456,0,45142,15406,0,208,0,0,0,33427,41529,2277,8673,15729,0,39892,89,14772,25628,0,0,44197,43259,32602,1455,0,6483,33968,37353,17737,102,6009,91,33909,21326,20349,23312,151,29198,34214,19539,28015,27278,0,22232,24887,7452,280,29592,3295,0,25699,115,13926,0,36156,0,22016,28510,6673,0,6029,40275,49,34,34364,287,50667,139,27385,0,31572,0,714,4870,0,157,0,2538,7233,999,36262,42526,37206,7320,46819,24532,0,44398,26027,0,40661,14420,44890,32524,6903,0,0,0,78,7257,43971,39326,0,0,29449,0,46551,146,0,39590,98,0,0,0,30153,0,1444,49397,32486,0,53916,0,0,0,5283,0,0,32603,0,14441,0,108,26975,0,0,1573,0,47977,17774,27059,56734,0,44472,42994,17715,21929,11918,45320,29838,0,0,17211,44171,27741,27115,39353,0,401,61048,105,15483,0,26993,37186,14604,39862,0,0,0,0,192,6893,105,39374,98,14580,24544,28415,46898,27183,39299,0,35143,24693,16076
"B2_TF3",128,35351,36,205,33392,0,0,30148,0,0,29147,592,0,0,0,16543,203,19864,0,0,32200,1076,0,4889,40835,0,27746,7113,0,30649,18216,0,29499,0,34940,17989,35655,12095,35651,0,0,38868,22313,30484,4053,0,965,0,34843,0,0,24500,25221,1519,0,38,0,1368,0,0,32518,0,0,33,40621,52,47,20886,0,27655,8199,4379,88,0,0,0,0,108,60,5749,236,2614,12139,27455,24955,29628,45792,160,29604,31528,35739,18637,34,36809,29228,42698,0,0,18947,0,21305,35644,0,29693,34080,147,0,10229,38026,4565,31380,0,0,35804,39524,392,0,0,0,0,119,43,0,22765,52595,0,0,173,236,897,0,0,85,0,24835,27101,0,0,0,27316,27497,12113,24845,0,43248,40233,37762,0,26820,42,0,5818,0,0,164,0,43,0,28428,47,0,0,153,25446,29607,19912,35590,40884,27044,31,0,29480,30485,22511,37794,0,41,4602,41,0,42,44538,364,0,22595,0,0,38718,35994,0,0,26539,29793,40255,1681,29729,0,23965,362,33746,43874,27658,70,37145,3269,3796,37745,16416,38566,0,119,0,34,12335,0,36784,29737,34,40645,16563,84,42,9165,34991,45020,5672,0,27091,402,94,29714,41,148,28665,21876,3256,0,27828,28721,0,0,30946,0,36693,0,113,0,35,30675,171,348,28859,39156,24244,0,44403,22846,31099,29742,0,0,32856,0,34389,0,0,499,38322,2421,0,44596,23184,0,103,0,0,0,36504,44023,3305,5983,8951,0,26244,40,22472,21070,0,0,38840,34402,26253,86,156,4638,37161,35901,17933,49,12330,47,40273,15919,18910,28228,888,26914,27587,10333,21666,16918,0,28607,17048,10140,335,24330,623,0,22125,0,4011,0,40022,0,28773,46948,4575,0,12413,30876,33,126,31904,337,36786,104,17022,0,32750,0,1585,5642,0,182,0,1639,6570,5181,38582,43715,35974,6403,34031,29576,0,43261,27040,0,40743,5737,46648,33970,7700,0,0,0,44,6507,35518,38681,0,0,21641,32,47257,176,0,35965,0,0,0,0,24785,31,951,49133,26243,0,47172,0,0,0,912,0,0,30048,0,5788,0,46,29593,0,0,581,0,44798,18137,38516,56446,0,43272,28919,18226,28875,2576,38118,30455,0,0,13303,44430,17029,28309,36196,0,777,35922,114,23048,0,28196,35850,18095,50278,0,0,0,52,98,2781,39,32483,47,5842,29709,25698,35655,27929,32043,0,35180,18572,9216
"B2_TF4",0,15910,70,253,18636,0,0,11369,0,0,15059,42,0,0,0,5877,70,15260,0,0,11593,109,0,6005,26433,0,17507,4506,0,14463,3036,0,7968,0,13178,10042,23472,9795,16780,0,0,19163,15173,17548,2109,0,197,0,14875,0,0,21675,13545,300,0,0,0,363,0,0,16400,0,0,0,19991,37,36,9327,0,24850,4907,2570,150,0,0,33,0,198,61,1341,259,39,2091,20515,6519,8167,18263,112,18501,12404,16838,3775,0,30428,16030,22346,0,0,9041,0,18696,22712,0,7914,26885,78,0,3744,15682,3438,18142,69,0,23139,20237,199,0,0,0,0,126,41,0,7056,20918,0,0,116,106,31,0,0,157,0,13586,12791,0,0,0,12857,15119,7598,10329,0,13480,23867,21885,0,7632,46,32,2207,0,0,122,0,0,0,12334,0,0,0,109,15374,24545,4232,14053,17920,12794,0,0,7865,18108,14186,23642,0,36,3449,35,0,39,12911,501,0,8344,0,0,13648,14017,0,0,6903,7935,19983,1807,27198,0,14080,264,23147,11019,13195,0,25813,2462,572,15866,6910,21269,38,140,0,52,4061,0,9437,12572,106,19642,5877,122,45,7329,14782,19446,2153,0,12697,183,124,7861,39,62,9708,21328,2461,0,16808,15011,0,0,9746,0,15502,0,0,0,0,17797,134,194,11998,25649,10383,0,24986,7460,11648,7882,0,0,12208,0,19569,0,0,158,19282,205,0,31650,7276,0,129,0,0,0,14194,32492,2469,2206,5865,0,15809,50,7816,18534,0,0,26321,14645,4426,280,0,3324,18489,26504,10183,48,2211,56,21283,9020,7687,4569,282,6839,12108,9052,13034,5930,0,14965,7380,3283,455,14000,167,0,9716,0,564,0,27003,0,14910,13169,3452,0,2187,17473,0,59,10117,347,18866,146,5918,0,12156,0,485,1385,0,141,0,1791,3357,3320,12936,21451,18703,3542,20843,11806,0,35379,12637,0,25586,2252,7744,24717,137,0,0,0,30,3584,11634,23255,0,0,13754,33,13445,124,0,23356,128,0,0,0,8423,0,65,20688,4554,0,22550,0,0,0,232,0,0,15153,0,2174,0,42,8026,0,0,30,0,15356,10147,22350,28365,32,34780,24066,10122,14801,1103,27520,18281,0,0,1895,24310,6052,16666,23382,0,268,20030,183,7120,0,16728,18864,16410,18467,0,0,0,0,134,345,56,26726,37,2174,11759,12727,16408,11126,27910,0,11087,3784,6083
