"","cell1","cell2","cell3","cell4","cell5","cell6","cell7","cell8","cell9","cell10","cell11","cell12","cell13","cell14","cell15","cell16","cell17","cell18","cell19","cell20","cell21","cell22","cell23","cell24","cell25","cell26","cell27","cell28","cell29","cell30","cell31","cell32","cell33","cell34","cell35","cell36","cell37","cell38","cell39","cell40","cell41","cell42","cell43","cell44","cell45","cell46","cell47","cell48","cell49","cell50","cell51","cell52","cell53","cell54","cell55","cell56","cell57","cell58","cell59","cell60","cell61","cell62","cell63","cell64","cell65","cell66","cell67","cell68","cell69","cell70","cell71","cell72","cell73","cell74","cell75","cell76","cell77","cell78","cell79","cell80","cell81","cell82","cell83","cell84","cell85","cell86","cell87","cell88","cell89","cell90","cell91","cell92","cell93","cell94","cell95","cell96","cell97","cell98","cell99","cell100","cell101","cell102","cell103","cell104","cell105","cell106","cell107","cell108","cell109","cell110","cell111","cell112","cell113","cell114","cell115","cell116","cell117","cell118","cell119","cell120","cell121","cell122","cell123","cell124","cell125","cell126","cell127","cell128","cell129","cell130","cell131","cell132","cell133","cell134","cell135","cell136","cell137","cell138","cell139","cell140","cell141","cell142","cell143","cell144","cell145","cell146","cell147","cell148","cell149","cell150","cell151","cell152","cell153","cell154","cell155","cell156","cell157","cell158","cell159","cell160","cell161","cell162","cell163","cell164","cell165","cell166","cell167","cell168","cell169","cell170","cell171","cell172","cell173","cell174","cell175","cell176","cell177","cell178","cell179","cell180","cell181","cell182","cell183","cell184","cell185","cell186","cell187","cell188","cell189","cell190","cell191","cell192","cell193","cell194","cell195","cell196","cell197","cell198","cell199","cell200","cell201","cell202","cell203","cell204","cell205","cell206","cell207","cell208","cell209","cell210","cell211","cell212","cell213","cell214","cell215","cell216","cell217","cell218","cell219","cell220","cell221","cell222","cell223","cell224","cell225","cell226","cell227","cell228","cell229","cell230","cell231","cell232","cell233","cell234","cell235","cell236","cell237","cell238","cell239","cell240","cell241","cell242","cell243","cell244","cell245","cell246","cell247","cell248","cell249","cell250","cell251","cell252","cell253","cell254","cell255","cell256","cell257","cell258","cell259","cell260","cell261","cell262","cell263","cell264","cell265","cell266","cell267","cell268","cell269","cell270","cell271","cell272","cell273","cell274","cell275","cell276","cell277","cell278","cell279","cell280","cell281","cell282","cell283","cell284","cell285","cell286","cell287","cell288","cell289","cell290","cell291","cell292","cell293","cell294","cell295","cell296","cell297","cell298","cell299","cell300","cell301","cell302","cell303","cell304","cell305","cell306","cell307","cell308","cell309","cell310","cell311","cell312","cell313","cell314","cell315","cell316","cell317","cell318","cell319","cell320","cell321","cell322","cell323","cell324","cell325","cell326","cell327","cell328","cell329","cell330","cell331","cell332","cell333","cell334","cell335","cell336","cell337","cell338","cell339","cell340","cell341","cell342","cell343","cell344","cell345","cell346","cell347","cell348","cell349","cell350","cell351","cell352","cell353","cell354","cell355","cell356","cell357","cell358","cell359","cell360","cell361","cell362","cell363","cell364","cell365","cell366","cell367","cell368","cell369","cell370","cell371","cell372","cell373","cell374","cell375","cell376","cell377","cell378","cell379","cell380","cell381","cell382","cell383","cell384","cell385","cell386","cell387","cell388","cell389","cell390","cell391","cell392","cell393","cell394","cell395","cell396","cell397","cell398","cell399","cell400","cell401","cell402","cell403","cell404","cell405","cell406","cell407","cell408","cell409","cell410","cell411","cell412","cell413","cell414","cell415","cell416","cell417","cell418","cell419","cell420","cell421","cell422","cell423","cell424","cell425","cell426","cell427","cell428","cell429","cell430","cell431","cell432","cell433","cell434","cell435","cell436","cell437","cell438","cell439","cell440","cell441","cell442","cell443","cell444","cell445","cell446","cell447","cell448","cell449","cell450","cell451","cell452","cell453","cell454","cell455","cell456","cell457","cell458","cell459","cell460","cell461","cell462","cell463","cell464","cell465","cell466","cell467","cell468","cell469","cell470","cell471","cell472","cell473","cell474","cell475","cell476","cell477","cell478","cell479","cell480","cell481","cell482","cell483","cell484","cell485","cell486","cell487","cell488","cell489","cell490","cell491","cell492","cell493","cell494","cell495","cell496","cell497","cell498","cell499","cell500"
"D12_TF2",0,15,0,0,13,0,0,0,0,0,0,15,0,0,0,0,0,19,0,0,0,0,12,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,14,25,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,10,16,0,34,15,0,0,0,0,0,1,0,0,0,20,0,3,0,0,20,0,0,13,0,15,0,0,0,19,0,0,0,0,0,0,0,0,0,0,13,34,0,0,0,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,30,0,10,0,0,0,0,0,0,0,0,0,11,17,0,0,0,0,0,0,0,19,0,0,0,0,14,15,0,0,0,0,22,25,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,0,24,14,0,0,0,16,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,22,20,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,0,0,0,0,0,0,0,0,0,14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,26,0,26,22,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,16,0,0
"D12_TF3",0,14,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,20,0,14,8,0,0,0,0,0,3,0,0,0,15,0,0,0,0,8,0,0,11,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,8,0,0,0,0,9,12,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,28,13,0,0,0,12,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,5,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,9,0,9,14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,10,0,0
"D13_TF1",0,5,0,0,7,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,16,0,13,7,0,0,0,0,0,1,0,0,0,15,0,2,0,0,10,0,0,7,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,0,13,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,10,0,0,0,0,12,18,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,12,11,0,0,0,10,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,11,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0,16,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,9,0,11,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,12,20,0,0
"D13_TF2",0,22,0,0,10,0,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,13,13,0,25,16,0,0,0,0,0,3,0,0,0,23,0,3,0,0,20,0,0,11,0,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,0,20,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,11,0,0,0,0,9,22,0,0,0,0,17,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,18,0,0,0,0,14,0,0,0,0,0,11,0,0,0,0,0,0,31,9,0,0,0,16,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,14,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,0,0,0,0,0,0,0,0,0,15,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,13,0,18,13,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,12,26,0,0
"D14_TF1",0,19,0,0,15,0,0,0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,24,14,0,32,7,0,0,0,0,0,0,0,0,0,26,0,0,0,0,23,0,0,13,0,15,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,26,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,27,0,12,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,13,0,0,0,0,18,17,0,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,19,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,0,15,16,0,0,0,19,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,30,16,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,0,0,0,0,0,0,0,0,0,20,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,9,0,22,18,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,13,18,0,0
"D14_TF2",0,9,0,0,18,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,10,0,13,6,0,0,0,0,0,7,0,0,0,12,0,0,0,0,13,0,0,12,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,4,0,0,0,0,8,20,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,11,5,0,0,0,8,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,14,9,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,14,0,10,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,12,0,0
"E1_TF1",0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,6,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,8,5,0,3,0,0,0,0,0,6,0,0,0,0,4,9,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,8,0,0,1,0,0,0,0,0,0,4,0,0,4,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,13,0,0,0,0,8,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3
"E2_TF1",15,12,16,2,12,13,14,17,18,12,14,17,5,14,10,2,18,26,19,17,23,15,21,2,1,20,13,16,16,14,13,22,19,9,18,55,16,14,14,23,12,17,18,0,10,15,12,17,4,4,32,15,8,18,12,14,8,19,15,22,13,16,15,9,25,26,18,0,13,18,13,9,12,1,5,13,11,32,14,9,28,1,20,11,9,5,9,26,9,13,17,21,12,9,14,15,15,16,20,4,16,20,0,10,17,13,19,13,14,22,6,23,20,25,15,13,22,7,14,20,4,17,20,19,18,14,13,22,13,12,15,16,26,2,12,29,19,4,6,11,20,17,10,16,21,11,12,21,22,9,7,13,18,22,7,24,10,27,18,17,19,14,20,0,9,26,7,14,13,0,20,19,22,18,11,31,23,21,16,16,23,8,16,23,16,14,21,23,15,11,14,10,9,21,14,0,22,1,14,7,15,21,33,20,19,6,5,27,13,13,13,13,18,18,19,3,18,16,12,28,17,25,15,2,6,11,2,22,9,14,23,5,11,8,11,25,6,9,16,20,13,20,22,14,24,1,10,14,23,14,18,14,0,6,15,26,19,19,11,15,14,12,15,27,10,16,1,15,20,22,16,2,15,10,9,11,13,15,20,10,1,30,18,7,5,11,15,15,11,17,8,14,11,1,16,34,13,17,1,1,18,15,18,4,29,13,16,16,17,14,8,2,22,15,14,11,13,9,0,17,13,12,22,7,14,13,28,13,15,8,11,17,10,10,16,42,17,4,23,1,2,17,4,21,11,19,0,13,22,11,21,18,11,11,23,11,8,8,6,6,18,12,14,2,13,9,11,7,23,17,13,18,13,25,18,16,29,3,14,35,6,24,1,13,21,14,16,16,10,4,29,30,7,8,20,21,12,14,0,15,26,25,15,19,12,15,5,15,13,20,21,17,0,17,16,3,5,12,15,3,14,8,12,10,4,3,13,13,21,24,12,14,3,15,18,19,16,15,9,17,15,14,13,18,1,1,6,10,19,12,15,21,9,8,16,20,12,16,14,12,15,11,13,15,17,20,15,17,16,19,16,4,21,10,24,20,12,11,23,27,18,4,11,22,13,11,10,6,7,18,10,17,24,26,20,16,12,21,10,3
"E3_TF1",2,9,0,8,1,3,0,5,1,0,1,2,5,0,0,1,2,2,0,2,0,1,4,1,7,4,2,0,1,3,3,0,3,3,0,0,2,2,0,1,0,1,0,17,0,0,0,2,17,7,0,0,0,1,2,2,0,4,1,0,0,2,0,1,3,0,0,23,0,2,0,2,0,1,2,1,0,2,2,0,1,3,3,1,2,11,1,1,1,1,1,0,0,0,3,0,0,0,0,0,3,3,15,2,4,6,1,1,0,2,0,9,0,1,1,3,1,0,1,2,5,0,6,0,0,1,1,3,3,3,1,3,4,2,0,1,3,7,1,3,0,0,3,2,0,0,2,3,3,3,0,1,3,1,15,6,2,1,3,0,0,1,0,13,0,0,0,3,0,17,0,1,0,3,1,4,1,2,1,2,3,1,0,2,1,1,4,2,1,2,0,0,1,2,3,0,2,14,0,3,0,1,2,5,1,2,8,0,0,1,1,2,3,0,1,13,1,3,2,1,1,2,0,10,0,0,16,0,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,10,0,5,2,0,0,0,4,2,2,5,1,0,4,5,1,4,0,2,1,2,0,0,2,0,0,8,2,4,4,0,0,1,3,0,10,4,3,0,5,7,2,3,0,0,3,0,1,8,0,6,1,0,8,5,4,0,0,6,3,0,2,0,0,0,0,1,2,1,0,0,1,1,18,0,0,0,0,0,0,2,3,2,0,2,0,0,2,2,0,0,0,3,2,4,0,1,3,1,0,2,16,0,0,1,0,1,0,1,1,0,0,1,0,1,1,3,4,0,1,3,1,1,0,1,0,0,0,4,5,3,0,20,1,0,2,0,10,0,3,0,0,0,0,2,8,2,2,0,2,5,0,2,5,1,0,2,3,1,2,1,0,0,1,2,0,6,10,0,1,12,0,0,0,9,0,1,2,1,5,5,1,0,3,1,0,1,1,1,1,0,3,0,0,2,3,2,4,2,0,6,0,0,1,1,2,5,2,0,2,1,3,0,0,0,3,0,1,0,5,5,2,0,3,0,4,3,2,0,0,2,0,1,0,3,0,0,2,0,0,0,1,5,1,2,1,0,6,0,0,2,1,3,0,3
"E3_TF2",7,2,2,30,3,2,0,1,3,0,0,5,1,0,1,3,7,1,0,2,5,0,5,1,8,2,0,2,2,3,0,0,3,0,2,0,1,3,1,0,1,4,1,29,1,5,1,4,30,19,1,0,0,0,3,0,0,1,0,0,0,0,1,4,2,2,0,12,0,1,1,1,2,12,4,1,1,5,1,1,1,4,1,0,0,18,0,2,1,1,1,0,2,0,2,0,1,2,0,0,1,3,9,0,3,4,5,4,4,4,1,4,4,3,1,1,0,0,3,4,14,0,3,0,2,2,2,5,3,2,5,1,3,1,2,3,2,8,0,1,0,0,1,0,2,0,2,2,6,0,0,0,1,0,24,0,0,4,0,0,0,0,0,25,0,0,1,0,0,14,3,0,0,4,0,3,0,2,4,0,4,2,1,2,1,4,1,2,6,0,0,0,1,0,1,0,2,21,0,3,1,4,9,3,3,3,19,0,7,0,3,3,0,0,1,28,2,0,2,3,0,6,3,15,1,3,22,0,0,1,0,0,1,1,1,0,3,0,0,7,2,0,1,1,0,15,0,1,3,0,3,0,6,3,2,0,0,1,3,1,1,2,1,3,0,0,0,0,2,1,3,12,3,1,3,0,2,0,0,0,17,6,4,0,3,0,0,2,0,0,2,1,3,2,0,3,0,0,19,6,0,0,4,17,4,0,7,1,0,2,3,5,0,0,2,1,4,0,25,0,1,0,3,0,1,0,7,2,0,2,0,2,6,2,1,5,2,2,1,10,2,0,4,4,2,1,23,0,1,1,0,0,0,0,2,0,0,2,2,2,1,0,5,2,0,0,1,4,4,0,0,0,2,2,4,5,8,21,0,0,1,0,15,0,0,1,3,0,2,3,4,4,3,1,1,2,0,2,5,4,5,1,0,0,2,5,1,2,0,0,0,1,6,1,0,23,0,0,1,11,3,1,7,0,2,14,0,1,2,3,1,2,3,0,1,0,2,1,3,0,2,0,1,1,3,12,2,2,1,0,1,0,5,0,3,7,2,1,1,0,5,0,0,3,2,5,0,0,0,2,1,1,4,1,5,4,0,2,0,1,2,2,1,1,1,0,0,5,2,2,4,0,4,4,1,2,7,3,1,3
"E3_TF3",0,4,1,15,11,3,3,1,0,0,0,1,2,1,0,3,1,4,1,2,1,0,2,7,6,2,2,0,0,2,3,0,8,3,3,0,1,0,0,2,1,1,1,21,1,3,2,0,17,13,0,0,1,3,4,0,0,2,2,1,3,1,1,0,2,2,0,26,0,1,0,3,1,8,3,0,0,3,0,0,1,4,8,0,3,8,3,0,3,3,1,3,3,1,2,0,2,2,1,0,3,4,14,1,1,0,2,2,5,7,1,6,3,3,1,1,5,0,3,1,10,1,7,0,3,1,0,1,3,0,4,0,2,2,1,0,4,6,0,2,0,0,1,2,0,1,0,3,6,1,0,1,0,2,19,6,1,2,2,0,1,1,0,16,2,2,2,0,2,12,4,1,0,7,1,3,0,2,3,0,1,3,1,1,1,1,1,1,4,0,0,1,2,1,0,2,0,15,1,2,3,1,10,0,0,7,21,3,4,0,2,3,2,1,1,10,2,0,0,3,0,0,3,18,0,0,18,1,0,0,0,3,1,8,4,0,1,0,0,1,2,0,1,1,0,18,1,1,2,0,0,0,14,3,2,2,1,1,2,1,1,0,3,4,1,0,0,0,2,2,0,8,2,2,5,1,0,1,2,0,7,9,5,0,8,2,2,2,3,1,0,1,1,6,1,11,1,2,19,7,3,1,1,12,8,0,1,0,0,0,2,4,6,1,4,0,1,1,12,0,0,0,5,0,0,3,3,1,2,1,1,0,3,0,0,0,0,1,4,14,0,1,5,1,0,1,9,1,0,0,0,4,1,0,5,0,0,1,0,0,0,2,4,3,1,1,0,4,6,1,4,0,1,3,3,0,0,24,2,0,3,1,16,3,1,0,0,0,2,0,4,4,1,1,0,0,2,5,1,2,3,1,3,0,0,3,1,0,0,0,0,2,7,0,2,15,1,3,0,15,0,0,1,0,3,10,0,0,1,2,0,1,1,1,1,0,1,0,5,3,4,3,2,3,6,10,2,0,1,3,0,0,0,1,4,3,1,0,1,2,3,0,0,6,4,2,0,0,1,0,1,1,6,1,3,2,0,0,0,2,0,0,2,0,0,0,0,4,1,2,1,1,1,2,1,0,2,0,0,0
